,paper,year,month,title,author,code,prog
8925,8935,2002,May,The New Economy and the Challenges for Macroeconomic Policy,['Stephen G Cecchetti'],w08935,['Monetary Economics']
8926,8936,2002,May,Medicaid Managed Care and Infant Health: A National Evaluation,"['Genevieve Kenney', 'Lisa Dubay', 'Robert Kaestner']",w08936,"['Children', 'Health Economics']"
8927,8937,2002,May,Liquidity Shortages and Banking Crises,"['Douglas W Diamond', 'Raghuram G Rajan']",w08937,"['Corporate Finance', 'Economic Fluctuations and Growth', 'International Finance and Macroeconomics', 'Monetary Economics']"
8928,8938,2002,May,"The Mildest Recession: Output, Profits, and Stock Prices as the U.S. Emerges from the 2001 Recession",['William D Nordhaus'],w08938,['Economic Fluctuations and Growth']
8929,8939,2002,May,Debt Relief and Fiscal Sustainability,['Sebastian Edwards'],w08939,['International Finance and Macroeconomics']
8930,8940,2002,May,The NAIRU in Theory and Practice,"['Laurence M Ball', 'N Gregory Mankiw']",w08940,"['Economic Fluctuations and Growth', 'Monetary Economics']"
8931,8941,2002,May,Estimation and Identification of Structural Parameters in the Presence of Multiple Equilibria,['Russell W Cooper'],w08941,['Economic Fluctuations and Growth']
8932,8942,2002,May,The Curley Effect,"['Andrei Shleifer', 'Edward L Glaeser']",w08942,['Public Economics']
8933,8943,2002,May,Network Externalities and Technology Adoption: Lessons from Electronic Payments,"['Gautam Gowrisankaran', 'Joanna Stavins']",w08943,"['Productivity, Innovation, and Entrepreneurship']"
8934,8944,2002,May,Nonparametric Option Pricing under Shape Restrictions,"['Jefferson Duarte', 'Yacine Ait-Sahalia']",w08944,['Asset Pricing']
8935,8945,2002,May,Homeownership in the Immigrant Population,['George J Borjas'],w08945,"['Labor Studies', 'Public Economics']"
8936,8946,2002,May,The Growth of Obesity and Technological Change: A Theoretical and Empirical Examination,"['Darius N Lakdawalla', 'Tomas J Philipson']",w08946,['Health Economics']
8937,8947,2002,May,"Growing by Leaps and Inches: Creative Destruction, Real Cost Reduction, and Inching Up","['Lynne G Zucker', 'Michael R Darby']",w08947,"['Productivity, Innovation, and Entrepreneurship']"
8938,8948,2002,May,Economic Interpretations of Intergenerational Correlations,"['Casey B Mulligan', 'Nathan D Grawe']",w08948,"['Economic Fluctuations and Growth', 'Public Economics']"
8939,8949,2002,May,Efficiency and Equity in Schools around the World,"['Eric A Hanushek', 'Javier A Luque']",w08949,"['Children', 'Labor Studies', 'Public Economics', 'Economics of Education']"
8940,8950,2002,May,Why Should Emerging Economies Give up National Currencies: A Case for 'Institutions Substitution',['Enrique G Mendoza'],w08950,['International Finance and Macroeconomics']
8941,8951,2002,May,IMF Programs: Who is Chosen and What Are the Effects?,"['Jong-Wha Lee', 'Robert J Barro']",w08951,"['Economic Fluctuations and Growth', 'International Finance and Macroeconomics', 'Public Economics']"
8942,8952,2002,May,Economic Development as Self-Discovery,"['Dani Rodrik', 'Ricardo Hausmann']",w08952,['International Trade and Investment']
8943,8953,2002,May,Odious Debt,"['Michael R Kremer', 'Seema Jayachandran']",w08953,"['Economic Fluctuations and Growth', 'International Finance and Macroeconomics']"
8944,8954,2002,May,Going Public When You Can in Biotechnology,"['Lynne G Zucker', 'Michael R Darby']",w08954,"['Corporate Finance', 'Productivity, Innovation, and Entrepreneurship']"
8945,8955,2002,May,"From Malthus to Ohlin: Trade, Growth and Distribution Since 1500","['Jeffrey G Williamson', ""Kevin Hjortshoj O'Rourke""]",w08955,"['Development of the American Economy', 'International Trade and Investment']"
8946,8956,2002,May,Closed-Form Likelihood Expansions for Multivariate Diffusions,['Yacine Ait-Sahalia'],w08956,['Asset Pricing']
8947,8957,2002,May,The Complexion Gap: The Economic Consequences of Color among Free African Americans in the Rural Antebellum South,['Howard Bodenhorn'],w08957,['Development of the American Economy']
8948,8958,2002,May,Social Security and Democracy,"['Casey B Mulligan', 'Ricard Gil', 'Xavier X Sala-i-Martin']",w08958,"['Economics of Aging', 'Public Economics']"
8949,8959,2002,May,Micro Effects of Macro Announcements: Real-Time Price Discovery in Foreign Exchange,"['Clara Vega', 'Francis X Diebold', 'Tim Bollerslev', 'Torben G Andersen']",w08959,"['Asset Pricing', 'International Finance and Macroeconomics']"
8950,8960,2002,May,"Trade Credit, Financial Intermediary Development and Industry Growth","['Inessa Love', 'Raymond Fisman']",w08960,['Corporate Finance']
8951,8961,2002,May,Equity Volatility and Corporate Bond Yields,"['Glen B Taksler', 'John Y Campbell']",w08961,['Asset Pricing']
8952,8962,2002,May,Estimating Price Elasticities When there is Smuggling: The Sensitivity of Smoking to Price in Canada,"['Anindya Sen', 'Jonathan Gruber', 'Mark Stabile']",w08962,"['Health Economics', 'Public Economics']"
8953,8963,2002,May,The Modern History of Exchange Rate Arrangements: A Reinterpretation,"['Carmen M Reinhart', 'Kenneth S Rogoff']",w08963,['International Finance and Macroeconomics']
8954,8964,2002,May,"Where the boys aren't: Non-cognitive skills, returns to school and the gender gap in higher education",['Brian A Jacob'],w08964,"['Children', 'Economics of Education']"
8955,8965,2002,May,Studying Ourselves: The Academic Labor Market,['Ronald G Ehrenberg'],w08965,['Labor Studies']
8956,8966,2002,May,"Boom-Busts in Asset Prices, Economic Instability, and Monetary Policy","['Michael D Bordo', 'Olivier Jeanne']",w08966,"['Economic Fluctuations and Growth', 'Monetary Economics']"
8957,8967,2002,May,"Capital Account Liberalization, Institutions and Financial Development: Cross Country Evidence","['Hiro Ito', 'Menzie David Chinn']",w08967,['International Finance and Macroeconomics']
8958,8968,2002,May,"Accountability, Incentives and Behavior: The Impact of High-Stakes Testing in the Chicago Public Schools",['Brian A Jacob'],w08968,"['Children', 'Economics of Education']"
8959,8969,2002,May,Paper millionaires: How valuable is stock to a stockholder who is restricted from selling it?,"['Francis A Longstaff', 'Jun Liu', 'Matthias Kahl']",w08969,['Asset Pricing']
8960,8970,2002,May,Asset Prices in a Flexible Inflation Targeting Framework,"['Hans Genberg', 'Stephen G Cecchetti', 'Sushil Wadhwani']",w08970,['Monetary Economics']
8961,8971,2002,May,Technological Superiority and the Losses from Migration,"['David E Weinstein', 'Donald R Davis']",w08971,['International Trade and Investment']
8962,8972,2002,May,"The Use and Meaning of Words in Central Banking: Inflation Targeting, Credibility, and Transparency",['Benjamin M Friedman'],w08972,"['Economic Fluctuations and Growth', 'Monetary Economics']"
8963,8973,2002,May,Democratic Policy Making with Real-Time Agenda Setting: Part 1,"['Antonio Rangel', 'B Douglas Bernheim', 'Luis Rayo']",w08973,['Public Economics']
8964,8974,2002,May,"The Powerful Antitakeover Force of Staggered Boards: Theory, Evidence and Policy","['Guhan Subramanian', 'John C Coates IV', 'Lucian Arye Bebchuk']",w08974,"['Corporate Finance', 'Law and Economics']"
8965,8975,2002,June,Understanding the Black-White Test Score Gap in the First Two Years of School,"['Roland G Fryer, Jr', 'Steven D Levitt']",w08975,"['Children', 'Economics of Education']"
8966,8976,2002,June,"Intellectual Property, Antitrust and Strategic Behavior","['Dennis W Carlton', 'Robert H Gertner']",w08976,"['Industrial Organization', 'Productivity, Innovation, and Entrepreneurship']"
8967,8977,2002,June,Patent Protection and Innovation Over 150 Years,['Josh Lerner'],w08977,"['Corporate Finance', 'Productivity, Innovation, and Entrepreneurship']"
8968,8978,2002,June,The Distribution of Tax Burdens: An Introduction,"['Don Fullterton', 'Gilbert E Metcalf']",w08978,['Public Economics']
8969,8979,2002,June,Social Networks and the Aggregation on Individual Decisions,"['D Lee Heavner', 'Lance J Lochner']",w08979,"['Children', 'Labor Studies']"
8970,8980,2002,June,Are All Patent Examiners Equal? The Impact of Examiner Characteristics,"['Iain M Cockburn', 'Samuel S Kortum', 'Scott Stern']",w08980,"['Productivity, Innovation, and Entrepreneurship']"
8971,8981,2002,June,"The Allocation of Resources by Interest Groups: Lobbying, Litigation and Administrative Regulation","['John M de Figueiredo', 'Rui J P de Figueiredo']",w08981,['Law and Economics']
8972,8982,2002,June,Industry Growth and Capital Allocation: Does Having a Market- or Bank-Based System Matter?,"['Ross Levine', 'Thorsten Beck']",w08982,"['Economics of Aging', 'Corporate Finance']"
8973,8983,2002,June,Evaluating Welfare Reform in the United States,['Rebecca M Blank'],w08983,"['Children', 'Labor Studies']"
8974,8984,2002,June,Private and Social Incentives for Fertility: Israeli Puzzles,"['Charles F Manski', 'Joram Mayshar']",w08984,['Children']
8975,8985,2002,June,A Pollution Theory of Discrimination: Male and Female Differences in Occupations and Earnings,['Claudia D Goldin'],w08985,"['Development of the American Economy', 'Labor Studies']"
8976,8986,2002,June,The Relationship Between Education and Adult Mortality in the United States,['Adriana Lleras-Muney'],w08986,"['Health Care', 'Health Economics']"
8977,8987,2002,June,Stocks as Money: Convenience Yield and the Tech-Stock Bubble,['John H Cochrane'],w08987,"['Asset Pricing', 'Economic Fluctuations and Growth']"
8978,8988,2002,June,Risk Sharing and Asset Prices: Evidence From a Natural Experiment,"['Anusha Chari', 'Peter Blair Henry']",w08988,"['Corporate Finance', 'International Finance and Macroeconomics']"
8979,8989,2002,June,Ownership Form and Trapped Capital in the Hospital Industry,"['Daniel P Kessler', 'Henry Hansmann', 'Marcella M Alsan']",w08989,"['Corporate Finance', 'Health Care', 'Law and Economics']"
8980,8990,2002,June,The Market Price of Credit Risk: An Empirical Analysis of Interest Rate Swap Spreads,"['Francis A Longstaff', 'Jun Liu', 'Ravit E Mandell']",w08990,['Asset Pricing']
8981,8991,2002,June,Stock Valuation and Learning about Profitability,"['Lubos Pastor', 'Pietro Veronesi']",w08991,['Asset Pricing']
8982,8992,2002,June,U.S. Stock Market Crashes and Their Aftermath: Implications for Monetary Policy,"['Eugene N White', 'Frederic S Mishkin']",w08992,"['Development of the American Economy', 'Economic Fluctuations and Growth', 'Monetary Economics']"
8983,8993,2002,June,The Impact of Unionization on Establishment Closure: A Regression Discontinuity Analysis of Representation Elections,"['David S Lee', 'John E DiNardo']",w08993,['Labor Studies']
8984,8994,2002,June,Are Financial Assets Priced Locally or Globally?,"['G Andrew Karolyi', 'Rene M Stulz']",w08994,"['Asset Pricing', 'Corporate Finance']"
8985,8995,2002,June,"When Does Trade Hurt? Market, Transition and Developing Economies","['Cemile Yavas', 'Kala Krishna']",w08995,['International Trade and Investment']
8986,8996,2002,June,Benefits and Costs of Newer Drugs: An Update,['Frank R Lichtenberg'],w08996,"['Health Care', 'Public Economics']"
8987,8997,2002,June,Art Auctions: A Survey of Empirical Studies,"['Kathryn Graddy', 'Orley C Ashenfelter']",w08997,"['Asset Pricing', 'Industrial Organization', 'Law and Economics']"
8988,8998,2002,June,"Where Do U.S. Immigrants Come From, and Why?","['Jeffrey G Williamson', 'Timothy J Hatton', 'Ximena Clark']",w08998,"['Development of the American Economy', 'International Trade and Investment']"
8989,8999,2002,June,The Roots of Latin American Protectionism: Looking Before the Great Depression,"['Jeffrey G Williamson', 'John H Coatsworth']",w08999,"['Development of the American Economy', 'International Trade and Investment', 'Labor Studies']"
8990,9000,2002,June,Daily Cross-Border Equity Flows: Pushed or Pulled?,"['Federico Nardari', 'John M Griffin', 'Rene M Stulz']",w09000,['Asset Pricing']
8991,9001,2002,June,Entrepreneurship in Equilibrium,"['David S Scharfstein', 'Denis Gromb']",w09001,['Corporate Finance']
8992,9002,2002,June,The Performance of Performance Standards,"['Carolyn J Heinrich', 'James J Heckman', 'Jeffrey Andrew Smith']",w09002,"['Labor Studies', 'Public Economics']"
8993,9003,2002,June,Food Insecurity or Poverty? Measuring Need-Related Dietary Adequacy,"['Janet M Currie', 'Jayanta Bhattacharya', 'Steven J Haider']",w09003,"['Children', 'Health Economics', 'Labor Studies', 'Public Economics']"
8994,9004,2002,June,Heat or Eat? Cold Weather Shocks and Nutrition in Poor American Families,"['Janet M Currie', 'Jayanta Bhattacharya', 'Steven J Haider', 'Thomas C DeLeire']",w09004,"['Children', 'Health Care']"
8995,9005,2002,June,Monetary Policy in a Financial Crisis,"['Christopher J Gust', 'Jorge Roldos', 'Lawrence J Christiano']",w09005,"['Economic Fluctuations and Growth', 'Monetary Economics']"
8996,9006,2002,June,Endogenous Political Institutions,"['Alberto F Alesina', 'Francesco Trebbi', 'Philippe Aghion']",w09006,"['Economic Fluctuations and Growth', 'Public Economics']"
8997,9007,2002,June,Biotech-Pharmaceutical Alliances as a Signal of Asset and Firm Quality,"['Jeffrey S McCullough', 'Patricia M Danzon', 'Sean Nicholson']",w09007,"['Corporate Finance', 'Health Care']"
8998,9008,2002,June,Gains from FDI Inflows with Incomplete Information,"['Assaf Razin', 'Effraim Sadka']",w09008,['International Finance and Macroeconomics']
8999,9009,2002,June,Bidder Discounts and Target Premia in Takeovers,"['Boyan Jovanovic', 'Serguey Braguinsky']",w09009,"['Asset Pricing', 'Corporate Finance']"
9000,9010,2002,June,Bankruptcy and Small Firms' Access to Credit,"['Jeremy Berkowitz', 'Michelle J White']",w09010,"['Corporate Finance', 'Law and Economics']"
9001,9011,2002,June,How Could Everyone Have Been So Wrong? Forecasting the Great Depression with the Railroads,"['Adam Klug', 'Eugene N White', 'John S Landon-Lane']",w09011,['Development of the American Economy']
9002,9012,2002,June,The Bush Tax Cut and National Saving,['Alan J Auerbach'],w09012,['Public Economics']
9003,9013,2002,June,"Women, War and Wages: The Effect of Female Labor Supply on the Wage Structure at Mid-Century","['Daron Acemoglu', 'David H Autor', 'David S Lyle']",w09013,"['Economic Fluctuations and Growth', 'Labor Studies']"
9004,9014,2002,June,Labor Supply Effects of Social Insurance,"['Alan B Krueger', 'Bruce D Meyer']",w09014,"['Labor Studies', 'Public Economics']"
9005,9015,2002,June,Taxes and Entrepreneurial Activity: Theory and Evidence for the U.S.,"['Julie Berry Cullen', 'Roger H Gordon']",w09015,"['Corporate Finance', 'Public Economics']"
9006,9016,2002,June,Expenditure Switching and Exchange Rate Policy,['Charles Engel'],w09016,['International Finance and Macroeconomics']
9007,9017,2002,June,"Intermediaries in the U.S. Market for Technology, 1870-1920","['Kenneth L Sokoloff', 'Naomi R Lamoreaux']",w09017,"['Development of the American Economy', 'Productivity, Innovation, and Entrepreneurship']"
9008,9018,2002,June,Child Labor: The Role of Income Variability and Access to Credit Across Countries,"['Rajeev H Dehejia', 'Roberta Gatti']",w09018,['Labor Studies']
9009,9019,2002,June,Globalization and Changing Patterns in the International Transmission of Shocks in Financial Markets,"['Antu Panini Murshid', 'Michael D Bordo']",w09019,"['Development of the American Economy', 'International Finance and Macroeconomics', 'Monetary Economics']"
9010,9020,2002,June,Explaining Home Bias in Consumption: The Role of Intermediate Input Trade,"['David L Hummels', 'Russell Hillberry']",w09020,['International Trade and Investment']
9011,9021,2002,June,The Impact of Social Policy and Economic Activity Throughout the Fertility Decision Tree,['Phillip B Levine'],w09021,"['Health Economics', 'Labor Studies', 'Public Economics']"
9012,9022,2002,June,Intra-national Home Bias: Some Explanations,"['David L Hummels', 'Russell Hillberry']",w09022,['International Trade and Investment']
9013,9023,2002,June,Shipping the Good Apples Out? An Empirical Confirmation of the Alchian-Allen Conjecture,"['Alexandre Skiba', 'David L Hummels']",w09023,['International Trade and Investment']
9014,9024,2002,June,It's Fourth Down and What Does the Bellman Equation Say? A Dynamic Programming Analysis of Football Strategy,['David H Romer'],w09024,['Industrial Organization']
9015,9025,2002,June,Peer Effects in Medical School,"['Peter Arcidiacono', 'Sean Nicholson']",w09025,"['Health Care', 'Labor Studies']"
9016,9026,2002,June,The Deaths of Manufacturing Plants,"['Andrew B Bernard', 'J Bradford Jensen']",w09026,"['International Trade and Investment', 'Productivity, Innovation, and Entrepreneurship']"
9017,9027,2002,June,Tariff-jumping FDI and Domestic Firms' Profits,"['Bruce A Blonigen', 'KaSaundra Tomlin', 'Wesley W Wilson']",w09027,['International Trade and Investment']
9018,9028,2002,June,Gender Differences in Completed Schooling,"['Kerwin Kofi Charles', 'Ming-Ching Luoh']",w09028,['Labor Studies']
9019,9029,2002,June,Beyond Markets and Hierarchies: Toward a New Synthesis of American Business History,"['Daniel M G Raff', 'Naomi R Lamoreaux', 'Peter Temin']",w09029,['Development of the American Economy']
9020,9030,2002,June,Current Accounts in the Long and Short Run,"['Aart Kraay', 'Jaume Ventura']",w09030,"['International Finance and Macroeconomics', 'International Trade and Investment']"
9021,9031,2002,June,The Interaction of Partial Public Insurance Programs and Residual Private Insurance Markets: Evidence from the U.S. Medicare Program,['Amy Finkelstein'],w09031,"['Health Care', 'Public Economics']"
9022,9032,2002,June,Is There an Optimal Industry Financial Structure?,"['Gordon M Phillips', 'Peter MacKay']",w09032,"['Corporate Finance', 'Public Economics']"
9023,9033,2002,June,Is Retirement Depressing?: Labor Force Inactivity and Psychological Well-Being in Later Life,['Kerwin Kofi Charles'],w09033,['Labor Studies']
9024,9034,2002,June,Stock Market Boom and the Productivity Gains of the 1990s,"['Urban J Jermann', 'Vincenzo Quadrini']",w09034,['Economic Fluctuations and Growth']
9025,9035,2002,June,When Can Partial Public Insurance Produce Pareto Improvements?,['Amy Finkelstein'],w09035,['Public Economics']
9026,9036,2002,July,Employee Costs and the Decline in Health Insurance Coverage,['David M Cutler'],w09036,"['Health Care', 'Public Economics']"
9027,9037,2002,July,"Ethnicity, Language, and Workplace Segregation: Evidence from a New Matched Employer-Employee Data Set","['David Neumark', 'Judith K Hellerstein']",w09037,['Labor Studies']
9028,9038,2002,July,Drug Treatment as a Crime Fighting Tool,"['Jody L Sindelar', 'Mireia Jofre-Bonet']",w09038,['Health Economics']
9029,9039,2002,July,A Theory of the Currency Denomination of International Trade,"['Eric van Wincoop', 'Philippe Bacchetta']",w09039,"['International Finance and Macroeconomics', 'International Trade and Investment']"
9030,9040,2002,July,The Failure of Input-based Schooling Policies,['Eric A Hanushek'],w09040,['Public Economics']
9031,9041,2002,July,Relational Costs and the Production of Social Capital: Evidence from Carpooling,"['Kerwin K Charles', 'Patrick M Kline']",w09041,['Labor Studies']
9032,9042,2002,July,Ethnic Differences in Demographic Behavior in the United States: Has There Been Convergence?,['Michael R Haines'],w09042,['Development of the American Economy']
9033,9043,2002,July,Labor Market Institutions and Demographic Employment Patterns,"['Francine D Blau', 'Giuseppe Bertola', 'Lawrence M Kahn']",w09043,['Labor Studies']
9034,9044,2002,July,Closing the Gap or Widening the Divide: The Effects of the G.I. Bill and World War II on the Educational Outcomes of Black Americans,"['John Bound', 'Sarah E Turner']",w09044,"['Labor Studies', 'Public Economics', 'Economics of Education']"
9035,9045,2002,July,The New Social Security Commission Personal Accounts: Where Is the Investment Principal?,"['Alan L Gustman', 'Thomas L Steinmeier']",w09045,"['Economics of Aging', 'Labor Studies', 'Public Economics']"
9036,9046,2002,July,Optimal Progressive Capital Income Taxes in the Infinite Horizon Model,['Emmanuel Saez'],w09046,['Public Economics']
9037,9047,2002,July,Pricing Currency Risk: Facts and Puzzles from Currency Boards,"['Luis Serven', 'Sergio L Schmukler']",w09047,"['Asset Pricing', 'International Finance and Macroeconomics']"
9038,9048,2002,July,Sales and Consumer Inventory,"['Aviv Nevo', 'Igal Hendel']",w09048,"['Industrial Organization', 'Productivity, Innovation, and Entrepreneurship']"
9039,9049,2002,July,Evaluating Value Weighting: Corporate Events and Market Timing,['Owen A Lamont'],w09049,"['Asset Pricing', 'Corporate Finance']"
9040,9050,2002,July,Moral Hazard in Reinsurance Markets,"['Kent A Smetters', 'Neil Doherty']",w09050,"['Asset Pricing', 'Public Economics']"
9041,9051,2002,July,The Role of the Family in Immigrants' Labor-Market Activity: Evidence from the United States,"['Andre Portela Souza', 'Francine D Blau', 'Joan Y Moriarty', 'Lawrence M Kahn']",w09051,['Labor Studies']
9042,9052,2002,July,Factor Price Equalization in the UK?,"['Andrew B Bernard', 'Helen Simpson', 'Peter K Schott', 'Stephen J Redding']",w09052,['International Trade and Investment']
9043,9053,2002,July,Cheap Labor Meets Costly Capital: The Impact of Devaluations on Commodity Firms,['Kristin J Forbes'],w09053,['International Finance and Macroeconomics']
9044,9054,2002,July,Using Market Valuation to Assess Public School Spending,"['Cecilia Elena Rouse', 'Lisa Barrow']",w09054,"['Children', 'Economics of Education']"
9045,9055,2002,July,The Evidence on Credit Constraints in Post-Secondary Schooling,"['James J Heckman', 'Pedro Carneiro']",w09055,"['Children', 'Labor Studies', 'Public Economics', 'Economics of Education']"
9046,9056,2002,July,On the Relationship Between the Conditional Mean and Volatility of Stock Returns: A Latent VAR Approach,"['Michael W Brandt', 'Qiang Kang']",w09056,['Asset Pricing']
9047,9057,2002,July,Expectations and Expatriations: Tracing the Causes and Consequences of Corporate Inversions,"['James R Hines, Jr', 'Mihir A Desai']",w09057,"['Corporate Finance', 'Public Economics']"
9048,9058,2002,July,Using Discontinuous Eligibility Rules to Identify the Effects of the Federal Medicaid Expansions on Low Income Children,"['David Card', 'Lara D Shore-Sheppard']",w09058,"['Children', 'Health Care', 'Public Economics']"
9049,9059,2002,July,Managing Option Fragility,"['Brian J Hall', 'Thomas A Knox']",w09059,"['Corporate Finance', 'Labor Studies']"
9050,9060,2002,July,Does Sales-only Apportionment of Corporate Income Violate the GATT?,"['Charles E McLure, Jr', 'Walter Hellerstein']",w09060,"['International Trade and Investment', 'Public Economics']"
9051,9061,2002,July,"Carrots, Sticks and Broken Windows","['Hope Corman', 'Naci H Mocan']",w09061,['Public Economics']
9052,9062,2002,July,Identifying the Efficacy of Central Bank Interventions: The Australian Case,"['Jonathan Kearns', 'Roberto Rigobon']",w09062,"['International Finance and Macroeconomics', 'Monetary Economics']"
9053,9063,2002,July,Empirical Analysis of Policy Interventions,"['Eric M Leeper', 'Tao Zha']",w09063,"['Economic Fluctuations and Growth', 'Monetary Economics']"
9054,9064,2002,July,Academic Earmarks and the Returns to Lobbying,"['Brian S Silverman', 'John M de Figueiredo']",w09064,"['Law and Economics', 'Public Economics']"
9055,9065,2002,July,How's Life? Combining Individual and National Variables to Explain Subjective Well-Being,['John F Helliwell'],w09065,['Economic Fluctuations and Growth']
9056,9066,2002,July,"Distance to Frontier, Selection, and Economic Growth","['Daron Acemoglu', 'Fabrizio Zilibotti', 'Philippe Aghion']",w09066,['Economic Fluctuations and Growth']
9057,9067,2002,July,Intertemporal State Budgeting,"['Bruce Baker', 'Daniel Besendorfer', 'Laurence J Kotlikoff']",w09067,['Public Economics']
9058,9068,2002,July,Managerial Power and Rent Extraction in the Design of Executive Compensation,"['David I Walker', 'Jesse M Fried', 'Lucian Arye Bebchuk']",w09068,"['Corporate Finance', 'Labor Studies', 'Law and Economics']"
9059,9069,2002,July,Some Evidence on the Importance of Sticky Prices,"['Mark Bils', 'Peter J Klenow']",w09069,['Economic Fluctuations and Growth']
9060,9070,2002,July,Institutional Allocation In Initial Public Offerings: Empirical Evidence,"['Manju Puri', 'Nagpurnanand R Prabhala', 'Reena Aggarwal']",w09070,['Asset Pricing']
9061,9071,2002,July,The Long Run Importance of School Quality,['Eric A Hanushek'],w09071,"['Children', 'Labor Studies', 'Public Economics', 'Economics of Education']"
9062,9072,2002,July,Optimal Currency Areas,"['Alberto F Alesina', 'Robert J Barro', 'Silvana Tenreyro']",w09072,"['Economic Fluctuations and Growth', 'International Finance and Macroeconomics', 'Monetary Economics']"
9063,9073,2002,July,"Price Uncertainty, Tax Policy, and Addiction: Evidence and Implications","['Holger Sieg', 'Mark Coppejans']",w09073,"['Health Economics', 'Public Economics']"
9064,9074,2002,July,"Education, Poverty, Political Violence and Terrorism: Is There a Causal Connection?","['Alan B Krueger', 'Jitka Maleckova']",w09074,"['Labor Studies', 'Public Economics', 'Economics of Education']"
9065,9075,2002,July,Foreign Currency for Long-Term Investors,"['John Y Campbell', 'Joshua S White', 'Luis M Viceira']",w09075,"['Asset Pricing', 'International Finance and Macroeconomics', 'Monetary Economics']"
9066,9076,2002,July,The Home Market Effect and Bilateral Trade Patterns,"['Chong Xiang', 'Gordon H Hanson']",w09076,['International Trade and Investment']
9067,9077,2002,July,Competitive Equilibria With Limited Enforcement,"['Fabrizio Perri', 'Patrick J Kehoe']",w09077,['Economic Fluctuations and Growth']
9068,9078,2002,July,The Case Against Board Veto in Corporate Takeovers,['Lucian Arye Bebchuk'],w09078,"['Corporate Finance', 'Law and Economics']"
9069,9079,2002,July,Decomposing the Persistence of International Equity Flows,"['Jessica Tjornhom Donohue', 'Kenneth A Froot']",w09079,"['Asset Pricing', 'International Finance and Macroeconomics']"
9070,9080,2002,July,"Currency Returns, Institutional Investor Flows, and Exchange Rate Fundamentals","['Kenneth A Froot', 'Tarun Ramadorai']",w09080,"['Asset Pricing', 'International Finance and Macroeconomics']"
9071,9081,2002,July,Work and Play: International Evidence of Gender Equality in Employment and Sports,['Michael W Klein'],w09081,"['Labor Studies', 'Public Economics']"
9072,9082,2002,July,"Stock Markets, Banks, and Growth: Panel Evidence","['Ross Levine', 'Thorsten Beck']",w09082,['International Finance and Macroeconomics']
9073,9083,2002,July,Learning-By-Doing Vs. On-the-Job Training: Using Variation Induced by the EITC to Distinguish Between Models of Skill Formation,"['James J Heckman', 'Lance J Lochner', 'Ricardo Cossa']",w09083,"['Labor Studies', 'Public Economics']"
9074,9084,2002,July,"The Price Level, the Quantity Theory of Money, and the Fiscal Theory of the Price Level","['David B Gordon', 'Eric M Leeper']",w09084,['Economic Fluctuations and Growth']
9075,9085,2002,July,Measuring Prices and Price Competition Online: Amazon and Barnes and Noble,"['Austan D Goolsbee', 'Judith A Chevalier']",w09085,['Industrial Organization']
9076,9086,2002,July,Trade with Labor Market Distortions and Heterogeneous Labor: Why Trade Can Hurt,"['Abhiroop Mukhopadhyay', 'Cemile Yavas', 'Kala Krishna']",w09086,['International Trade and Investment']
9077,9087,2002,August,Defining Benchmark Status: An Application using Euro-Area Bonds,"['Michael J Moore', 'Peter G Dunne', 'Richard Portes']",w09087,"['Asset Pricing', 'International Finance and Macroeconomics']"
9078,9088,2002,August,Why Do School District Budget Referenda Fail?,"['Christopher L Smith', 'Liang Zhang', 'Ronald G Ehrenberg']",w09088,"['Public Economics', 'Economics of Education']"
9079,9089,2002,August,"Law, Endowment, and Finance","['Asli Demirguc-Kunt', 'Ross Levine', 'Thorsten Beck']",w09089,"['International Finance and Macroeconomics', 'Law and Economics', 'Public Economics']"
9080,9090,2002,August,The Impact of Internet Subsidies in Public Schools,"['Austan D Goolsbee', 'Jonathan Guryan']",w09090,"['Public Economics', 'Economics of Education']"
9081,9091,2002,August,Does Contracting Out Increase the Efficiency of Government Programs? Evidence from Medicaid HMOs,['Mark G Duggan'],w09091,"['Health Care', 'Public Economics']"
9082,9092,2002,August,Annuities for an Ageing World,"['David McCarthy', 'Olivia S Mitchell']",w09092,['Economics of Aging']
9083,9093,2002,August,Is There an Effect of Incremental Welfare Benefits on Fertility Behavior? A Look at the Family Cap,['Melissa Schettini Kearney'],w09093,"['Children', 'Public Economics']"
9084,9094,2002,August,Using Mandated Speed Limits to Measure the Value of a Statistical Life,"['Michael Greenstone', 'Orley C Ashenfelter']",w09094,"['Health Care', 'Labor Studies', 'Public Economics']"
9085,9095,2002,August,How Do Large Depreciations Affect Firm Performance?,['Kristin J Forbes'],w09095,['International Finance and Macroeconomics']
9086,9096,2002,August,Does It Pay to Work?,"['Alexi Sluchynsky', 'Jagadeesh Gokhale', 'Laurence J Kotlikoff']",w09096,['Public Economics']
9087,9097,2002,August,An Assessment of the Proposals of the President's Commission to Strengthen Social Security,"['Peter A Diamond', 'Peter R Orszag']",w09097,['Public Economics']
9088,9098,2002,August,Socioeconomic Status and Health: Why is the Relationship Stronger for Older Children?,"['Janet M Currie', 'Mark Stabile']",w09098,"['Children', 'Health Care']"
9089,9099,2002,August,An Intergenerational Model of Domestic Violence,['Robert A Pollak'],w09099,['Labor Studies']
9090,9100,2002,August,Capital Account Liberalization and Economic Performance: Survey and Synthesis,"['Hali J Edison', 'Luca Antonio Ricci', 'Michael W Klein', 'Torsten Sloek']",w09100,"['Economic Fluctuations and Growth', 'International Finance and Macroeconomics']"
