,paper,year,month,title,author,code,prog
16429,16443,2010,November,Growth Through Heterogeneous Innovations,"['Ufuk Akcigit', 'William R Kerr']",w16443,"['Economic Fluctuations and Growth', 'Productivity, Innovation, and Entrepreneurship']"
16430,16444,2010,October,Child-Adoption Matching: Preferences for Gender and Race,"['Allan Collard-Wexler', 'Leeat Yariv', 'Leonardo Felli', 'Mariagiovanna Baccara']",w16444,['Industrial Organization']
16431,16445,2010,October,An International Comparison of Capital Structure and Debt Maturity Choices,"['Garry Twite', 'Joseph P H Fan', 'Sheridan Titman']",w16445,['Corporate Finance']
16432,16446,2010,October,Chinese Firm and Industry Reactions to Antidumping Initiations and Measures,"['Chunding Li', 'John Whalley']",w16446,['International Trade and Investment']
16433,16447,2010,October,From the Great Moderation to the global crisis: Exchange market pressure in the 2000s,"['Jaewoo Lee', 'Joshua Aizenman', 'Vladyslav Sushko']",w16447,"['International Finance and Macroeconomics', 'International Trade and Investment']"
16434,16448,2010,October,Detecting Discrimination in Audit and Correspondence Studies,['David Neumark'],w16448,['Labor Studies']
16435,16449,2010,October,You've Earned It: Combining Field and Lab Experiments to Estimate the Impact of Human Capital on Social Preferences,"['Edward Miguel', 'Pamela Jakiela', 'Vera L te Velde']",w16449,"['Economics of Education', 'Political Economy']"
16436,16450,2010,October,The Funding Status of Retiree Health Plans in the Public Sector,"['Melinda Sandler Morrill', 'Robert L Clark']",w16450,"['Health Economics', 'Public Economics']"
16437,16451,2010,October,Preventing a National Debt Explosion,['Martin S Feldstein'],w16451,"['Economic Fluctuations and Growth', 'Public Economics']"
16438,16452,2010,October,"Financial Literacy, Schooling, and Wealth Accumulation","['Cindy Soo', 'David Bravo', 'Jere R Behrman', 'Olivia S Mitchell']",w16452,['Economics of Aging']
16439,16453,2010,October,Policy Options for State Pension Systems and Their Impact on Plan Liabilities,"['Joshua D Rauh', 'Robert Novy-Marx']",w16453,['Public Economics']
16440,16454,2010,October,Decoding Inside Information,"['Christopher J Malloy', 'Lauren H Cohen', 'Lukasz Pomorski']",w16454,['Asset Pricing']
16441,16455,2010,October,On the Timing and Pricing of Dividends,"['Jules H van Binsbergen', 'Michael W Brandt', 'Ralph S J Koijen']",w16455,['Asset Pricing']
16442,16456,2010,October,Portfolio Allocation for Public Pension Funds,"['George G Pennacchi', 'Mahdi Rastad']",w16456,['Public Economics']
16443,16457,2010,October,Estimation and Evaluation of Conditional Asset Pricing Models,"['Kenneth J Singleton', 'Stefan Nagel']",w16457,['Asset Pricing']
16444,16458,2010,October,How Does the U.S. Government Finance Fiscal Shocks?,"['Antje Berndt', 'Hanno Lustig', 'Sevin Yeltekin']",w16458,"['Asset Pricing', 'Economic Fluctuations and Growth', 'Monetary Economics']"
16445,16459,2010,October,"Globalization, Technology, and the Skill Premium: A Quantitative Analysis","['Ariel T Burstein', 'Jonathan Vogel']",w16459,['International Trade and Investment']
16446,16460,2010,October,Arresting Banking Panics: Fed Liquidity Provision and the Forgotten Panic of 1929,"['Gary Richardson', 'Kris James Mitchener', 'Mark Carlson']",w16460,"['Development of the American Economy', 'Monetary Economics']"
16447,16461,2010,October,"Understanding Transitory Rainfall Shocks, Economic Growth and Civil Conflict","['Edward Miguel', 'Shanker Satyanath']",w16461,"['Environment and Energy Economics', 'Political Economy']"
16448,16462,2010,October,"Government, Openness and Finance: Past and Present","['Panicos O Demetriades', 'Peter L Rousseau']",w16462,['Development of the American Economy']
16449,16463,2010,October,The Impact of College Education on Geographic Mobility: Identifying Education Using Multiple Components of Vietnam Draft Risk,"['Abigail K Wozniak', 'Ofer Malamud']",w16463,"['Economics of Education', 'Labor Studies']"
16450,16464,2010,October,Stock Market Expectations of Dutch Households,"['Joachim K Winter', 'Maarten van Rooij', 'Michael D Hurd']",w16464,['Economics of Aging']
16451,16465,2010,October,Bend It Like Beckham: Ethnic Identity and Integration,"['Alberto Bisin', 'Eleonora Patacchini', 'Thierry Verdier', 'Yves Zenou']",w16465,['Political Economy']
16452,16466,2010,October,The Taxation of Fuel Economy,['James M Sallee'],w16466,"['Environment and Energy Economics', 'Public Economics']"
16453,16467,2010,October,The Medical Care Costs of Obesity: An Instrumental Variables Approach,"['Chad D Meyerhoefer', 'John Cawley']",w16467,"['Economics of Aging', 'Health Care', 'Health Economics', 'Public Economics']"
16454,16468,2010,October,Noise as Information for Illiquidity,"['Jiang W Wang', 'Jun Pan', 'Xing Hu']",w16468,['Asset Pricing']
16455,16469,2010,October,On the Correlation Structure of Microstructure Noise: A Financial Economic Approach,"['Francis X Diebold', 'Georg Strasser']",w16469,"['Asset Pricing', 'Economic Fluctuations and Growth', 'International Finance and Macroeconomics']"
16456,16470,2010,October,Why Isn't Mexico Rich?,['Gordon H Hanson'],w16470,['International Trade and Investment']
16457,16471,2010,October,"Birth Rates and Border Crossings: Latin American Migration to the US, Canada, Spain, and the UK","['Craig McIntosh', 'Gordon H Hanson']",w16471,['International Trade and Investment']
16458,16472,2010,October,International Migration and Human Rights,['Gordon H Hanson'],w16472,['International Trade and Investment']
16459,16473,2010,October,Do Entry Regulations Deter Entrepreneurship and Job Creation? Evidence from Recent Reforms in Portugal,"['Ana Venancio', 'Francisco Lima', 'Lee G Branstetter', 'Lowell J Taylor']",w16473,"['International Trade and Investment', 'Productivity, Innovation, and Entrepreneurship']"
16460,16474,2010,October,Estimating Marginal Returns to Education,"['Edward J Vytlacil', 'James J Heckman', 'Pedro Carneiro']",w16474,['Economics of Education']
16461,16475,2010,October,Can Militants Use Violence to Win Public Support? Evidence from the Second Intifada,"['David A Jaeger', 'Esteban F Klor', 'M Daniele Paserman', 'Sami H Miaari']",w16475,"['Public Economics', 'Political Economy']"
16462,16476,2010,October,Institutional Requirements for Effective Imposition of Fines,"['Anne Morrison Piehl', 'Geoffrey Williams']",w16476,['Law and Economics']
16463,16477,2010,October,U.S. Monetary and Fiscal Policy in the 1930s,['Price V Fishback'],w16477,['Development of the American Economy']
16464,16478,2010,October,Fiscal fragility: what the past may say about the future,"['Gurnain Kaur Pasricha', 'Joshua Aizenman']",w16478,"['International Finance and Macroeconomics', 'Monetary Economics']"
16465,16479,2010,October,How Big (Small?) are Fiscal Multipliers?,"['Carlos A Vegh', 'Enrique G Mendoza', 'Ethan Ilzetzki']",w16479,['International Finance and Macroeconomics']
16466,16480,2010,October,Lead and Mortality,"['Karen Clay', 'Michael R Haines', 'Werner Troesken']",w16480,['Development of the American Economy']
16467,16481,2010,October,The Decline and Rise of Agricultural Productivity in Sub-Saharan Africa Since 1961,['Steven Block'],w16481,"['Productivity, Innovation, and Entrepreneurship']"
16468,16482,2010,October,Carbon Prices and Automobile Greenhouse Gas Emissions: The Extensive and Intensive Margins,"['Christopher R Knittel', 'Ryan Sandler']",w16482,['Environment and Energy Economics']
16469,16483,2010,October,A Dynamic Explanation of the Willingness to Pay and Willingness to Accept Disparity,"['Catherine L Kling', 'Jinhua Zhao', 'John A List']",w16483,"['Environment and Energy Economics', 'Public Economics']"
16470,16484,2010,October,Labor Laws and Innovation,"['Krishnamurthy V Subramanian', 'Ramin P Baghai', 'Viral V Acharya']",w16484,"['Corporate Finance', 'International Finance and Macroeconomics', 'Law and Economics', 'Labor Studies']"
16471,16485,2010,October,Endogenous Information Flows and the Clustering of Announcements,"['Ilan Kremer', 'Peter M DeMarzo', 'Viral V Acharya']",w16485,"['Asset Pricing', 'Corporate Finance']"
16472,16486,2010,October,What Are the Costs of Meeting Distributional Objectives for Climate Policy?,"['Ian W H Parry', 'Roberton C Williams III']",w16486,"['Environment and Energy Economics', 'Public Economics']"
16473,16487,2010,October,Railroads of the Raj: Estimating the Impact of Transportation Infrastructure,['Dave Donaldson'],w16487,"['Economic Fluctuations and Growth', 'International Trade and Investment', 'Productivity, Innovation, and Entrepreneurship']"
16474,16488,2010,October,Modeling Inflation After the Crisis,"['James H Stock', 'Mark W Watson']",w16488,"['Economic Fluctuations and Growth', 'Monetary Economics']"
16475,16489,2010,October,Do People Seek to Maximize Happiness? Evidence from New Surveys,"['Alex Rees-Jones', 'Daniel J Benjamin', 'Miles S Kimball', 'Ori Heffetz']",w16489,"['Economics of Aging', 'Public Economics']"
16476,16490,2010,October,Agency Problems and the Fate of Capitalism,"['Bernard Yeung', 'Randall K Morck']",w16490,['Corporate Finance']
16477,16491,2010,October,Currency Carry Trades,"['Alan M Taylor', 'Oscar Jorda', 'Travis J Berge']",w16491,"['Asset Pricing', 'International Finance and Macroeconomics']"
16478,16492,2010,October,Composition of Capital Flows: A Survey,"['Assaf Razin', 'Koralai Kirabaeva']",w16492,['International Finance and Macroeconomics']
16479,16493,2010,October,Counter-Suicide-Terrorism: Evidence from House Demolitions,"['Claude Berrebi', 'Efraim Benmelech', 'Esteban F Klor']",w16493,"['Law and Economics', 'Labor Studies', 'Political Economy']"
16480,16494,2010,October,Productivity Growth and the Regional Dynamics of Antebellum Southern Development,"['Alan L Olmstead', 'Paul W Rhode']",w16494,['Development of the American Economy']
16481,16495,2010,October,Inflation and the Fiscal Limit,"['Eric M Leeper', 'Todd B Walker', 'Troy Davig']",w16495,['Economic Fluctuations and Growth']
16482,16496,2010,October,The Benefits of Breastfeeding Across the Early Years of Childhood,"['Clive R Belfield', 'Inas Rashad Kelly']",w16496,['Health Economics']
16483,16497,2010,October,Snow and Leverage,"['Alex Stomper', 'Arne Westerkamp', 'Holger M Mueller', 'Xavier Giroud']",w16497,['Corporate Finance']
16484,16498,2010,October,Dynamic Labor Demand in China: Public and Private Objectives,"['Guan Gong', 'Ping Yan', 'Russell W Cooper']",w16498,['Economic Fluctuations and Growth']
16485,16499,2010,October,Measuring the Effects of Segregation in the Presence of Social Spillovers: A Nonparametric Approach,"['Bryan S Graham', 'Geert Ridder', 'Guido W Imbens']",w16499,"['Children', 'Economics of Education', 'Labor Studies', 'Technical Working Papers']"
16486,16500,2010,October,Financial Knowledge and Financial Literacy at the Household Level,"['Alan L Gustman', 'Nahid Tabatabai', 'Thomas L Steinmeier']",w16500,"['Economics of Aging', 'Labor Studies', 'Public Economics']"
16487,16501,2010,October,The Growth in Social Security Benefits Among the Retirement Age Population from Increases in the Cap on Covered Earnings,"['Alan L Gustman', 'Nahid Tabatabai', 'Thomas L Steinmeier']",w16501,"['Economics of Aging', 'Labor Studies', 'Public Economics']"
16488,16502,2010,October,Don't Spread Yourself Too Thin: The Impact of Task Juggling on Workers' Speed of Job Completion,"['Andrea Ichino', 'Decio Coviello', 'Nicola Persico']",w16502,"['Law and Economics', 'Labor Studies']"
16489,16503,2010,October,Policy Effects in Hyperbolic vs. Exponential Models of Consumption and Retirement,"['Alan L Gustman', 'Thomas L Steinmeier']",w16503,"['Economics of Aging', 'Labor Studies', 'Public Economics']"
16490,16504,2010,October,The State of the Safety Net in the Post-Welfare Reform Era,"['Hilary Williamson Hoynes', 'Marianne P Bitler']",w16504,"['Children', 'Labor Studies', 'Public Economics']"
16491,16505,2010,October,What the Government Purchases Multiplier Actually Multiplied in the 2009 Stimulus Package,"['John B Taylor', 'John F Cogan']",w16505,"['Economic Fluctuations and Growth', 'International Finance and Macroeconomics', 'Monetary Economics']"
16492,16506,2010,October,Effects of Product Availability: Experimental Evidence,"['Christopher T Conlon', 'Julie Holland Mortimer']",w16506,['Industrial Organization']
16493,16507,2010,October,Supply Responses to Digital Distribution: Recorded Music and Live Performances,"['Alan T Sorensen', 'Chris Nosko', 'Julie Holland Mortimer']",w16507,['Industrial Organization']
16494,16508,2010,October,Identifying Sibling Influence on Teenage Substance Use,"['Iain Ware', 'Joseph G Altonji', 'Sarah Cattan']",w16508,"['Children', 'Health Economics', 'Labor Studies']"
16495,16509,2010,October,The Redistributive Effects of Political Reservation for Minorities: Evidence from India,"['Aimee Chin', 'Nishith Prakash']",w16509,"['', 'Public Economics', 'Political Economy']"
16496,16510,2010,October,"Monetary Science, Fiscal Alchemy",['Eric M Leeper'],w16510,['Economic Fluctuations and Growth']
16497,16511,2010,October,Empirical Models of Consumer Behavior,['Aviv Nevo'],w16511,"['Industrial Organization', 'Labor Studies', 'Productivity, Innovation, and Entrepreneurship']"
16498,16512,2010,November,The Economics of Cultural Transmission and Socialization,"['Alberto Bisin', 'Thierry Verdier']",w16512,['Political Economy']
16499,16513,2010,November,Economical Crime Control,"['Jens Ludwig', 'Phillip J Cook']",w16513,['Law and Economics']
16500,16514,2010,November,Liquidity Traps: An Interest-Rate-Based Exit Strategy,"['Martin Uribe', 'Stephanie Schmitt-Grohe']",w16514,"['Economic Fluctuations and Growth', 'Monetary Economics']"
16501,16515,2010,November,How Much Do Educational Outcomes Matter in OECD Countries?,"['Eric A Hanushek', 'Ludger Woessmann']",w16515,"['Economics of Education', 'Economic Fluctuations and Growth', 'Labor Studies', 'Public Economics']"
16502,16516,2010,November,Cascades in Networks and Aggregate Volatility,"['Alireza Tahbaz-Salehi', 'Asuman Ozdaglar', 'Daron Acemoglu']",w16516,['Industrial Organization']
16503,16517,2010,November,Terms of Endearment: An Equilibrium Model of Sex and Matching,"['Andrew W Beauchamp', 'Marjorie B McElroy', 'Peter Arcidiacono']",w16517,"['Children', 'Health Economics', 'Labor Studies']"
16504,16518,2010,November,Is Poor Fitness Contagious? Evidence from Randomly Assigned Friends,"['James E West', 'Mark L Hoekstra', 'Scott E Carrell']",w16518,"['Economics of Education', 'Health Economics', 'Labor Studies', 'Public Economics']"
16505,16519,2010,November,Efficiency Advantages of Grandfathering in Rights-Based Fisheries Management,"['Gary D Libecap', 'Ragnar Arnason', 'Terry L Anderson']",w16519,"['Development of the American Economy', 'Environment and Energy Economics']"
16506,16520,2010,November,Do Product Market Regulations in Upstream Sectors Curb Productivity Growth? Panel Data Evidence for OECD Countries,"['Gilbert Cette', 'Giuseppe Nicoletti', 'Jacques Mairesse', 'Jimmy Lopez', 'Renaud Bourles']",w16520,"['Productivity, Innovation, and Entrepreneurship']"
16507,16521,2010,November,The Effects of Government-Sponsored Venture Capital: International Evidence,"['James A Brander', 'Qianqian Du', 'Thomas F Hellmann']",w16521,['Corporate Finance']
16508,16522,2010,November,"Animal Spirits, Persistent Unemployment and the Belief Function",['Roger E A Farmer'],w16522,"['Economic Fluctuations and Growth', 'Monetary Economics']"
16509,16523,2010,November,Does Menstruation Explain Gender Gaps in Work Absenteeism?,"['Jonah E Rockoff', 'Mariesa A Herrmann']",w16523,['Labor Studies']
16510,16524,2010,November,Worker Absence and Productivity: Evidence from Teaching,"['Jonah E Rockoff', 'Mariesa A Herrmann']",w16524,"['Economics of Education', 'Labor Studies']"
16511,16525,2010,November,"For Better or for Worse, But How About a Recession?","['Jeremy Arkes', 'Yu-Chu Shen']",w16525,['Labor Studies']
16512,16526,2010,November,A Macroeconomic Theory of Optimal Unemployment Insurance,"['Camille Landais', 'Emmanuel Saez', 'Pascal Michaillat']",w16526,"['Economic Fluctuations and Growth', 'Public Economics']"
16513,16527,2010,November,Are Household Surveys Like Tax Forms: Evidence from Income Underreporting of the Self Employed,"['Benjamin Wild Pugsley', 'Erik G Hurst', 'Geng Li']",w16527,"['Economic Fluctuations and Growth', 'Labor Studies', 'Public Economics']"
16514,16528,2010,November,What Hinders Investment in the Aftermath of Financial Crises: Insolvent Firms or Illiquid Banks?,"['Carolina Villegas-Sanchez', 'Herman Kamil', 'Sebnem Kalemli-Ozcan']",w16528,"['Economic Fluctuations and Growth', 'International Finance and Macroeconomics', 'International Trade and Investment']"
16515,16529,2010,November,Accelerating Energy Innovation: Insights from Multiple Sectors,"['Rebecca M Henderson', 'Richard G Newell']",w16529,"['Environment and Energy Economics', 'Productivity, Innovation, and Entrepreneurship']"
16516,16530,2010,November,"Candidates, Character, and Corruption","['B Douglas Bernheim', 'Navin Kartik']",w16530,"['Public Economics', 'Political Economy']"
16517,16531,2010,November,Does Home Owning Smooth the Variability of Future Housing Consumption?,"['Andrew Paciorek', 'Todd M Sinai']",w16531,"['Asset Pricing', 'Economic Fluctuations and Growth', 'Public Economics']"
16518,16532,2010,November,Estimating Turning Points Using Large Data Sets,"['James H Stock', 'Mark W Watson']",w16532,"['Economic Fluctuations and Growth', 'Monetary Economics']"
16519,16533,2010,November,The Contribution of the Minimum Wage to U.S. Wage Inequality over Three Decades: A Reassessment,"['Alan Manning', 'Christopher L Smith', 'David H Autor']",w16533,['Labor Studies']
16520,16534,2010,November,What Does Equity Sector Orderflow Tell Us about the Economy?,"['Alessandro Beber', 'Kenneth A Kavajecz', 'Michael W Brandt']",w16534,['Asset Pricing']
16521,16535,2010,November,Looking for Local Labor Market Effects of NAFTA,"['John McLaren', 'Shushanik Hakobyan']",w16535,['International Trade and Investment']
16522,16536,2010,November,Interstate Migration Has Fallen Less Than You Think: Consequences of Hot Deck Imputation in the Current Population Survey,"['Greg Kaplan', 'Sam Schulhofer-Wohl']",w16536,"['Economic Fluctuations and Growth', 'Labor Studies']"
16523,16537,2010,November,Information Rigidity and the Expectations Formation Process: A Simple Framework and New Facts,"['Olivier Coibion', 'Yuriy Gorodnichenko']",w16537,"['Economic Fluctuations and Growth', 'International Finance and Macroeconomics', 'Monetary Economics']"
16524,16538,2010,November,"How Do Energy Prices, and Labor and Environmental Regulations Affect Local Manufacturing Employment Dynamics? A Regression Discontinuity Approach","['Erin T Mansur', 'Matthew E Kahn']",w16538,"['Environment and Energy Economics', 'Industrial Organization']"
16525,16539,2010,November,De facto Fiscal Space and Fiscal Stimulus: Definition and Assessment,"['Joshua Aizenman', 'Yothin Jinjarak']",w16539,['International Trade and Investment']
16526,16540,2010,November,"Analyzing Compensation Methods in Manufacturing: Piece Rates, Time Rates, or Gain-Sharing?","['Morris M Kleiner', 'Susan Helper', 'Yingchun Wang']",w16540,"['Labor Studies', 'Productivity, Innovation, and Entrepreneurship']"
16527,16541,2010,November,The Effect of Uncertainty on Investment: Evidence from Texas Oil Drilling,['Ryan Kellogg'],w16541,"['Environment and Energy Economics', 'Economic Fluctuations and Growth', 'Industrial Organization']"
16528,16542,2010,November,Embezzlement Versus Bribery,"['C Simon Fan', 'Chen Lian', 'Daniel S Treisman']",w16542,"['Public Economics', 'Political Economy']"
16529,16543,2010,November,Induction and Evolution in the Origin of Inventions: Evidence from Smoking Cessation Products,"['Adam B Jaffe', 'Seth H Werfel']",w16543,"['Productivity, Innovation, and Entrepreneurship']"
16530,16544,2010,November,Workplace Concentration of Immigrants,"['Fredrik Andersson', 'John C Haltiwanger', 'Kristin McCue', 'Monica Garcia-Perez', 'Seth G Sanders']",w16544,"['Economic Fluctuations and Growth', 'Labor Studies', 'Productivity, Innovation, and Entrepreneurship']"
16531,16545,2010,November,Taxation and International Migration of Superstars: Evidence from the European Football Market,"['Camille Landais', 'Emmanuel Saez', 'Henrik Jacobsen Kleven']",w16545,"['Labor Studies', 'Public Economics']"
16532,16546,2010,November,Do Competitive Work Places Deter Female Workers? A Large-Scale Natural Field Experiment on Gender Differences in Job-Entry Decisions,"['Andreas Leibbrandt', 'Jeffrey A Flory', 'John A List']",w16546,['Labor Studies']
16533,16547,2010,November,Toward an understanding of the relative strengths of positive and negative reciprocity,"['John A List', 'Min Sok Lee', 'Omar Al-Ubaydli', 'Uri Gneezy']",w16547,['Labor Studies']
16534,16548,2010,November,A Note on Detecting Learning by Exporting,['Jan De Loecker'],w16548,"['International Trade and Investment', 'Productivity, Innovation, and Entrepreneurship']"
16535,16549,2010,November,An Empirical Analysis of the Swaption Cube,"['Anders B Trolle', 'Eduardo S Schwartz']",w16549,['Asset Pricing']
16536,16550,2010,November,China's Foreign Trade: Perspectives From the Past 150 Years,"['Ben Li', 'Carol H Shiue', 'Wolfgang Keller']",w16550,"['Development of the American Economy', 'International Trade and Investment', 'Political Economy']"
16537,16551,2010,November,Property Rights and Financial Development: The Legacy of Japanese Colonial Institutions,"['Dongwoo Yoo', 'Richard H Steckel']",w16551,"['Development of the American Economy', 'Law and Economics']"
16538,16552,2010,November,Cape Verde and Mozambique as Development Successes in West and Southern Africa,"['Jorge Braga de Macedo', 'Luis Brites Pereira']",w16552,['International Finance and Macroeconomics']
16539,16553,2010,November,Size Anomalies in U.S. Bank Stock Returns: A Fiscal Explanation,"['Hanno Lustig', 'Priyank Gandhi']",w16553,"['Asset Pricing', 'Corporate Finance', 'Public Economics']"
16540,16554,2010,November,Policies To Promote Growth and Economic Efficiency in Mexico,"['Cajeme Villarreal', 'James J Heckman', 'Javier Arias', 'Oliver Azuara', 'Pedro Bernal']",w16554,"['Children', 'Labor Studies']"
16541,16555,2010,November,A Revealed Preference Approach to Measuring Hunger and Undernutrition,"['Nolan H Miller', 'Robert T Jensen']",w16555,"['Economics of Aging', 'Health Care']"
16542,16556,2010,November,Marketplace Institutions Related to the Timing of Transactions,['Alvin E Roth'],w16556,['Labor Studies']
16543,16557,2010,November,Firm Heterogeneity and Costly Trade: A New Estimation Strategy and Policy Experiments,"['Hiau Looi Kee', 'Ivan Cherkashin', 'Kala Krishna', 'Svetlana Demidova']",w16557,['International Trade and Investment']
16544,16558,2010,November,Shareholder Democracy in Canada,['Randall K Morck'],w16558,['Corporate Finance']
16545,16559,2010,November,"Crisis ""Shock Factors"" and the Cross-Section of Global Equity Returns","['Charles W Calormiris', 'Inessa Love', 'Maria Soledad Martinez Peria']",w16559,"['Asset Pricing', 'Corporate Finance', 'International Finance and Macroeconomics']"
16546,16560,2010,November,Battles Among Licensed Occupations: Analyzing Government Regulations on Labor Market Outcomes for Dentists and Hygienists,"['Kyoung Won Park', 'Morris M Kleiner']",w16560,['Labor Studies']
16547,16561,2010,November,In Search of the Multiplier for Federal Spending in the States During the Great Depression,"['Price V Fishback', 'Valentina Kachanovskaya']",w16561,['Development of the American Economy']
16548,16562,2010,December,Theories of Heterogeneous Firms and Trade,['Stephen J Redding'],w16562,['International Trade and Investment']
16549,16563,2010,December,World Food Prices and Monetary Policy,"['Luis Catao', 'Roberto Chang']",w16563,['International Finance and Macroeconomics']
16550,16564,2010,December,Exclusionary Minimum Resale Price Maintenance,"['Heski Bar-Isaac', 'John Asker']",w16564,['Industrial Organization']
16551,16565,2010,December,Income Uncertainty and Household Savings in China,"['Eswar S Prasad', 'Kai Liu', 'Marcos Chamon']",w16565,['International Finance and Macroeconomics']
16552,16566,2010,December,ExtrapoLATE-ing: External Validity and Overidentification in the LATE Framework,"['Ivan Fernandez-Val', 'Joshua D Angrist']",w16566,"['Children', 'Economics of Education', 'Health Economics', 'Labor Studies', 'Public Economics']"
16553,16567,2010,December,"Financial Crises, Credit Booms, and External Imbalances: 140 Years of Lessons","['Alan M Taylor', 'Moritz HP Schularick', 'Oscar Jorda']",w16567,"['Development of the American Economy', 'International Finance and Macroeconomics', 'Monetary Economics']"
16554,16568,2010,December,Valuing Identity,"['Glenn C Loury', 'Roland G Fryer, Jr']",w16568,"['Law and Economics', 'Labor Studies', 'Public Economics']"
16555,16569,2010,December,Mauritius: African Success Story,['Jeffrey A Frankel'],w16569,['International Finance and Macroeconomics']
16556,16570,2010,December,Height as a Proxy for Cognitive and Non-Cognitive Ability,"['Andreas Schick', 'Richard H Steckel']",w16570,"['Development of the American Economy', 'Labor Studies']"
16557,16571,2010,December,Production Chains,['David K Levine'],w16571,['Economic Fluctuations and Growth']
16558,16572,2010,December,"Classification, Detection and Consequences of Data Error: Evidence from the Human Development Index","['Hendrik Wolff', 'Howard Chong', 'Maximilian Auffhammer']",w16572,"['Health Economics', '', 'Political Economy']"
16559,16573,2010,December,Innovation and Foreign Ownership,"['Catherine Thomas', 'Maria Guadalupe', 'Olga Kuzmina']",w16573,"['Industrial Organization', 'International Trade and Investment', 'Labor Studies', 'Productivity, Innovation, and Entrepreneurship']"
16560,16574,2010,December,The Vote is Cast: The Effect of Corporate Governance on Shareholder Value,"['Maria Guadalupe', 'Mireia Gine', 'Vicente Cunat']",w16574,"['Corporate Finance', 'Labor Studies']"
16561,16575,2010,December,The Regional Distribution of Skill Premia in Urban China,"['Chunbing Xing', 'John Whalley']",w16575,"['Economics of Education', 'Labor Studies']"
16562,16576,2010,December,The Gravity Model,['James E Anderson'],w16576,['International Trade and Investment']
16563,16577,2010,December,The Increase in Income Cyclicality of High-Income Households and its Relation to the Rise in Top Income Shares,"['Annette Vissing-Jorgensen', 'Jonathan A Parker']",w16577,"['Asset Pricing', 'Corporate Finance', 'Economic Fluctuations and Growth', 'International Finance and Macroeconomics', 'Labor Studies', 'Monetary Economics', 'Public Economics']"
16564,16578,2010,December,Beware of Unawareness: Racial/Ethnic Disparities in Awareness of Chronic Diseases,"['Heesoo Joo', 'Kajal Lahiri', 'Pinka Chatterji']",w16578,['Health Economics']
16565,16579,2010,December,Estimating the Cream Skimming Effect of School Choice,"['Ching-I Huang', 'Christopher R Taber', 'Joseph G Altonji']",w16579,"['Children', 'Economics of Education', 'Labor Studies', 'Public Economics']"
16566,16580,2010,December,Why Have Economic Reforms in Mexico Not Generated Growth?,"['Kim J Ruhl', 'Timothy J Kehoe']",w16580,"['Economic Fluctuations and Growth', 'International Finance and Macroeconomics', 'International Trade and Investment']"
16567,16581,2010,December,Networks and Workouts: Treatment Size and Status Specific Peer Effects in a Randomized Field Experiment,"['John L Hartman', 'Philip S Babcock']",w16581,"['Economics of Education', 'Health Economics']"
16568,16582,2010,December,The Mommy Track Divides: The Impact of Childbearing on Wages of Women of Differing Skill Levels,"['David T Ellwood', 'Elizabeth Ty Wilde', 'Lily Batchelder']",w16582,['Labor Studies']
16569,16583,2010,December,"The European Union, the Euro, and Equity Market Integration","['Campbell R Harvey', 'Christian T Lundblad', 'Geert Bekaert', 'Stephan Siegel']",w16583,"['Asset Pricing', 'International Finance and Macroeconomics']"
16570,16584,2010,December,"Scarring and Mortality Selection Among Civil War POWs: A Long-Term Mortality, Morbidity and Socioeconomic Follow-Up",['Dora L Costa'],w16584,"['Economics of Aging', 'Development of the American Economy']"
16571,16585,2010,December,CEO Compensation,"['Carola Frydman', 'Dirk Jenter']",w16585,"['Corporate Finance', 'Labor Studies']"
16572,16586,2010,December,The Inefficiency of Refinancing: Why Prepayment Penalties Are Good for Risky Borrowers,"['Alexei Tchistyi', 'Christopher J Mayer', 'Tomasz Piskorski']",w16586,"['Asset Pricing', 'Public Economics']"
16573,16587,2010,December,Understanding Markups in the Open Economy under Bertrand Competition,"['Beatriz de Blas', 'Katheryn Niles Russ']",w16587,['International Trade and Investment']
16574,16588,2010,December,Capital Taxation During the U.S. Great Depression,['Ellen R McGrattan'],w16588,['Economic Fluctuations and Growth']
16575,16589,2010,December,The Global Financial Crisis of 2007-08: Is it Unprecedented?,"['John S Landon-Lane', 'Michael D Bordo']",w16589,"['Development of the American Economy', 'Monetary Economics']"
16576,16590,2010,December,Are all Credit Default Swap Databases Equal?,"['Eduardo S Schwartz', 'Juan Ignacio Pena', 'Sergio Mayordomo']",w16590,['Asset Pricing']
16577,16591,2010,December,What Does Stock Ownership Breadth Measure?,"['Hongjun Yan', 'James J Choi', 'Li Jin']",w16591,['Asset Pricing']
16578,16592,2010,December,The Contribution of Human Capital to China's Economic Growth,"['John Whalley', 'Xiliang Zhao']",w16592,['Economic Fluctuations and Growth']
16579,16593,2010,December,Accounting for Anticipation Effects: An Application to Medical Malpractice Tort Reform,"['Anup Malani', 'Julian Reif']",w16593,"['Health Care', 'Health Economics']"
16580,16594,2010,December,Health Shocks and Natural Resource Management: Evidence from Western Kenya,"['Harsha Thirumurthy', 'Joshua S Graff Zivin', 'Maria Damon']",w16594,"['Environment and Energy Economics', 'Health Economics']"
16581,16595,2010,December,Local Versus Aggregate Lending Channels: The Effects Of Securitization On Corporate Credit Supply In Spain,"['Atif R Mian', 'Gabriel Jimenez', 'Jesus Saurina', 'Jose Luis Peydro']",w16595,"['Corporate Finance', 'Monetary Economics']"
