,paper,year,month,title,author,code,prog
13726,13739,2008,January,High Idiosyncratic Volatility and Low Returns: International and Further U.S. Evidence,"['Andrew Ang', 'Robert J Hodrick', 'Xiaoyan Zhang', 'Yuhang Xing']",w13739,['Asset Pricing']
13727,13740,2008,January,Sui Generis EMU,['Barry J Eichengreen'],w13740,['International Finance and Macroeconomics']
13728,13741,2008,January,Forming Priors for DSGE Models (and How it Affects the Assessment of Nominal Rigidities),"['Frank Schorfheide', 'Marco Del Negro']",w13741,"['Economic Fluctuations and Growth', 'Monetary Economics']"
13729,13742,2008,January,Optimal Resource Extraction Contracts Under Threat of Expropriation,"['Eduardo M R A Engel', 'Ronald D Fischer']",w13742,"['Environment and Energy Economics', 'International Trade and Investment', 'Public Economics']"
13730,13743,2008,January,The Effect of Hours of Work on Social Interaction,"['Henry Saffer', 'Karine Lamiraud']",w13743,"['Health Economics', 'Labor Studies']"
13731,13744,2008,January,The Rise and (Partial) Fall of Abstract Painting in the Twentieth Century,['David W Galenson'],w13744,['Labor Studies']
13732,13745,2008,January,Effects of Taxes on Economic Behavior,['Martin S Feldstein'],w13745,['Public Economics']
13733,13746,2008,January,Preference Heterogeneity and Insurance Markets: Explaining a Puzzle of Insurance,"['Amy Finkelstein', 'David M Cutler', 'Kathleen M McGarry']",w13746,"['Economics of Aging', 'Health Care', 'Public Economics']"
13734,13747,2008,January,Managed Care and Medical Expenditures of Medicare Beneficiaries,"['Michael E Chernew', 'Philip DeCicca', 'Robert J Town']",w13747,['Health Care']
13735,13748,2008,January,Why Don't People Insure Late Life Consumption: A Framing Explanation of the Under-Annuitization Puzzle,"['Jeffrey R Brown', 'Jeffrey R Kling', 'Marian V Wrobel', 'Sendhil Mullainathan']",w13748,"['Economics of Aging', 'Public Economics']"
13736,13749,2008,January,Inflation-Gap Persistence in the U.S.,"['Giorgio E Primiceri', 'Thomas J Sargent', 'Timothy Cogley']",w13749,"['Economic Fluctuations and Growth', 'Monetary Economics']"
13737,13750,2008,January,Planning and Financial Literacy: How Do Women Fare?,"['Annamaria Lusardi', 'Olivia S Mitchell']",w13750,['Economics of Aging']
13738,13751,2008,January,The FOMC versus the Staff: Where Can Monetary Policymakers Add Value?,"['Christina D Romer', 'David H Romer']",w13751,"['Economic Fluctuations and Growth', 'Monetary Economics']"
13739,13752,2008,January,Asymmetric Learning in Repeated Contracting: An Empirical Study,['Alma Cohen'],w13752,"['Industrial Organization', 'Law and Economics', 'Public Economics']"
13740,13753,2008,January,Using Tax Expenditures to Achieve Energy Policy Goals,['Gilbert E Metcalf'],w13753,"['Environment and Energy Economics', 'Public Economics']"
13741,13754,2008,January,"Behavioral Aspects of Price Setting, and Their Policy Implications",['Julio J Rotemberg'],w13754,['Industrial Organization']
13742,13755,2008,January,Minimally Altruistic Wages and Unemployment in a Matching Model,['Julio J Rotemberg'],w13755,"['Economic Fluctuations and Growth', 'Labor Studies', 'Monetary Economics']"
13743,13756,2008,January,The Effect of Corporate Taxes on Investment and Entrepreneurship,"['Andrei Shleifer', 'Caralee McLiesh', 'Rita Ramalho', 'Simeon Djankov', 'Tim Ganser']",w13756,"['Corporate Finance', 'Public Economics', 'Economic Fluctuations and Growth']"
13744,13757,2008,January,"Institutional Adaptability and Economic Development: The Property Rights Revolution in Britain, 1700 to 1830","['Daniel Bogart', 'Gary Richardson']",w13757,"['Development of the American Economy', 'Law and Economics', 'Political Economy']"
13745,13758,2008,January,Covering the Uninsured in the U.S.,['Jonathan Gruber'],w13758,"['Economics of Aging', 'Children', 'Health Care', 'Labor Studies', 'Public Economics']"
13746,13759,2008,January,What Do Economists Know About Crime?,"['Angela K Dills', 'Garrett Summers', 'Jeffrey A Miron']",w13759,['Law and Economics']
13747,13760,2008,January,Renewable Energy Policies And Technological Innovation: Evidence Based On Patent Counts,"['David Popp', 'Ivan Hascic', 'Nick Johnstone']",w13760,"['Environment and Energy Economics', 'Productivity, Innovation, and Entrepreneurship']"
13748,13761,2008,January,Is the 2007 U.S. Sub-Prime Financial Crisis So Different? An International Historical Comparison,"['Carmen M Reinhart', 'Kenneth S Rogoff']",w13761,"['International Finance and Macroeconomics', 'Economic Fluctuations and Growth', 'Monetary Economics']"
13749,13762,2008,January,Catering Through Nominal Share Prices,"['Jeffrey Wurgler', 'Malcolm P Baker', 'Robin Greenwood']",w13762,"['Asset Pricing', 'Corporate Finance']"
13750,13763,2008,January,To Roth or Not? -- That is the Question,"['Ben Marx', 'David S Rapson', 'Laurence J Kotlikoff']",w13763,['Public Economics']
13751,13764,2008,January,Effects of Weight on Children's Educational Achievement,"['Michael Grossman', 'Robert Kaestner']",w13764,['Health Economics']
13752,13765,2008,January,Trade and Empire,"['Kris James Mitchener', 'Marc D Weidenmier']",w13765,['Development of the American Economy']
13753,13766,2008,January,Information Disclosure and Unraveling in Matching Markets,"['Michael Ostrovsky', 'Michael Schwarz']",w13766,"['Economics of Education', 'Labor Studies']"
13754,13767,2008,January,The Effect of Tax Preferences on Health Spending,"['Daniel P Kessler', 'John F Cogan', 'R Glenn Hubbard']",w13767,['Health Care']
13755,13768,2008,February,Cross-Border Returns Differentials,"['Francis E Warnock', 'Stephanie E Curcuru', 'Tomas Dvorak']",w13768,"['International Finance and Macroeconomics', 'Asset Pricing']"
13756,13769,2008,February,The Dynamics of City Formation,"['Anthony J Venables', 'J Vernon Henderson']",w13769,"['Economic Fluctuations and Growth', 'Public Economics']"
13757,13770,2008,February,The Continental Dollar: What Happened to It after 1779?,['Farley Grubb'],w13770,['Development of the American Economy']
13758,13771,2008,February,What Accounts for the Rising Sophistication of China's Exports?,"['Shang-Jin Wei', 'Zhi Wang']",w13771,['International Trade and Investment']
13759,13772,2008,February,Search and Rest Unemployment,"['Fernando E Alvarez', 'Robert Shimer']",w13772,"['Economic Fluctuations and Growth', 'Labor Studies']"
13760,13773,2008,February,Neighborhood Violence and Urban Youth,['Anna Aizer'],w13773,"['Children', 'Health Economics', 'Labor Studies']"
13761,13774,2008,February,Profiting from Government Stakes in a Command Economy: Evidence from Chinese Asset Sales,"['Charles W Calormiris', 'Raymond Fisman', 'Yongxiang Wang']",w13774,"['Corporate Finance', 'Political Economy']"
13762,13775,2008,February,"The Changing Effect of HMO Market Structure: An Analysis of Penetration, Concentration, and Ownership Between 1994-2005","['Glenn Melnick', 'Vivian Y Wu', 'Yu-Chu Shen']",w13775,['Health Care']
13763,13776,2008,February,Can pay regulation kill? Panel data evidence on the effect of labor markets on hospital performance,"['Carol Propper', 'Emma Hall', 'John van Reenen']",w13776,"['Labor Studies', 'Health Care']"
13764,13777,2008,February,"Marginal Jobs, Heterogeneous Firms, & Unemployment Flows",['Michael W L Elsby'],w13777,"['Economic Fluctuations and Growth', 'Labor Studies', 'Monetary Economics']"
13765,13778,2008,February,"Electricity Pricing to U.S. Manufacturing Plants, 1963-2000","['Cheryl A Grim', 'John C Haltiwanger', 'Mary Streitwieser', 'Steven J Davis']",w13778,['Environment and Energy Economics']
13766,13779,2008,February,Inflating the Beast: Political Incentives Under Uncertainty,"['Pierre Yared', 'Ricardo J Caballlero']",w13779,"['Economic Fluctuations and Growth', 'International Finance and Macroeconomics', 'Political Economy']"
13767,13780,2008,February,Earnings Functions and Rates of Return,"['James J Heckman', 'Lance J Lochner', 'Petra E Todd']",w13780,['Labor Studies']
13768,13781,2008,February,Assessing Urban Crime And Its Control: An Overview,['Phillip J Cook'],w13781,['Law and Economics']
13769,13782,2008,February,Evidence of Differences in the Effectiveness of Safety-Net Management in European Union Countries,"['Edward J Kane', 'Francisco Rodriguez-Fernandez', 'Santiago Carbo-Valverde']",w13782,['International Finance and Macroeconomics']
13770,13783,2008,February,The Diffusion of Wal-Mart and Economies of Density,['Thomas J Holmes'],w13783,"['Productivity, Innovation, and Entrepreneurship', 'Industrial Organization']"
13771,13784,2008,February,I'd rather be Hanged for a Sheep than a Lamb: The Unintended Consequences of 'Three-Strikes' Laws,['Radha K Iyengar'],w13784,['Labor Studies']
13772,13785,2008,February,"50,000 People a Day: The Use of Federally Funded Services for Intimate Partner Violence","['Cindy Southworth', 'Cynthia Fraser', 'Lindsay Sabik', 'Radha K Iyengar', 'Sarah Tucker']",w13785,"['Health Economics', 'Labor Studies']"
13773,13786,2008,February,Do Hedge Funds Profit From Mutual-Fund Distress?,"['Harrison Hong', 'Jeremy C Stein', 'Joseph Chen', 'Samuel G Hanson']",w13786,"['Corporate Finance', 'Productivity, Innovation, and Entrepreneurship', 'Asset Pricing']"
13774,13787,2008,February,A Maximum Likelihood Method for the Incidental Parameter Problem,['Marcelo Moreira'],w13787,['Technical Working Papers']
13775,13788,2008,February,On Best-Response Bidding in GSP Auctions,"['Anna R Karlin', 'Aparna Das', 'Benjamin Edelman', 'Claire Mathieu', 'Ioannis Giotis', 'Kurtis Heimerl', 'Matthew Cary', 'Michael Schwarz']",w13788,['Industrial Organization']
13776,13789,2008,February,The Retirement of a Consumption Puzzle,['Erik G Hurst'],w13789,"['Economics of Aging', 'Economic Fluctuations and Growth', 'Labor Studies', 'Public Economics']"
13777,13790,2008,February,"Inventories, Lumpy Trade, and Large Devaluations","['George A Alessandria', 'Joseph P Kaboski', 'Virgiliu Midrigan']",w13790,"['International Finance and Macroeconomics', 'International Trade and Investment']"
13778,13791,2008,February,Educating Urban Children,['Richard J Murnane'],w13791,['Economics of Education']
13779,13792,2008,February,Oil Price Movements and the Global Economy: A Model-Based Assessment,"['Dirk Muir', 'Douglas Laxton', 'Paolo A Pesenti', 'Rene Lalonde', 'Selim Elekdag']",w13792,"['International Finance and Macroeconomics', 'International Trade and Investment']"
13780,13793,2008,February,Acting White or Acting Black: Mixed-Race Adolescents' Identity and Behavior,"['Christopher S Ruebeck', 'Howard Bodenhorn', 'Susan Averett']",w13793,"['Children', 'Labor Studies']"
13781,13794,2008,February,Internal Debt Crises and Sovereign Defaults,"['Cristina Arellano', 'Narayana R Kocherlakota']",w13794,"['Economic Fluctuations and Growth', 'International Finance and Macroeconomics']"
13782,13795,2008,February,Varieties and the Transfer Problem: The Extensive Margin of Current Account Adjustment,"['Giancarlo Corsetti', 'Paolo A Pesenti', 'Philippe Martin']",w13795,['International Finance and Macroeconomics']
13783,13796,2008,February,Do Real Estate Brokers Add Value When Listing Services Are Unbundled?,"['B Douglas Bernheim', 'Jonathan Meer']",w13796,['Public Economics']
13784,13797,2008,February,Optimal Provision of Multiple Excludable Public Goods,"['Hanming Fang', 'Peter Norman']",w13797,['Public Economics']
13785,13798,2008,February,Liquidity Production in 21st Century Banking,['Philip E Strahan'],w13798,['Corporate Finance']
13786,13799,2008,February,Estimating the Impact of Climate Change on Crop Yields: The Importance of Nonlinear Temperature Effects,"['Michael J Roberts', 'Wolfram Schlenker']",w13799,['Environment and Energy Economics']
13787,13801,2008,February,Complexity and Targeting in Federal Student Aid: A Quantitative Analysis,"['Judith E Scott-Clayton', 'Susan M Dynarski']",w13801,"['Economics of Education', 'Public Economics']"
13788,13802,2008,February,Liquidity Risk and Syndicate Structure,"['Evan G Gatev', 'Philip E Strahan']",w13802,['Corporate Finance']
13789,13803,2008,February,Do Sex Offender Registration and Notification Laws Affect Criminal Behavior?,"['J J Prescott', 'Jonah E Rockoff']",w13803,"['Law and Economics', 'Public Economics']"
13790,13804,2008,February,Predictive Systems: Living with Imperfect Predictors,"['Lubos Pastor', 'Robert F Stambaugh']",w13804,['Asset Pricing']
13791,13805,2008,February,Rare Disasters and Exchange Rates,"['Emmanuel Farhi', 'Xavier Gabaix']",w13805,"['Asset Pricing', 'Economic Fluctuations and Growth', 'International Finance and Macroeconomics']"
13792,13806,2008,February,Bond Supply and Excess Bond Returns,"['Dimitri Vayanos', 'Robin Greenwood']",w13806,['Asset Pricing']
13793,13807,2008,February,Estimating Cross-Country Differences in Product Quality,"['Juan Carlos Hallak', 'Peter K Schott']",w13807,['International Trade and Investment']
13794,13808,2008,February,Schedule Selection by Agents: from Price Plans to Tax Tables,"['Erzo F P Luttmer', 'Richard J Zeckhauser']",w13808,['Public Economics']
13795,13809,2008,February,The Divergence of Legal Procedures,"['Andrei Shleifer', 'Aron Balas', 'Florencio Lopez-de-Silanes', 'Rafael La Porta Drago']",w13809,"['Law and Economics', 'Political Economy']"
13796,13810,2008,February,The Economics and Psychology of Personality Traits,"['Angela Lee Duckworth', 'Bas ter Weel', 'James J Heckman', 'Lex Borghans']",w13810,"['Children', 'Economics of Education', 'Labor Studies']"
13797,13811,2008,February,"Measuring Financial Asset Return and Volatility Spillovers, With Application to Global Equity Markets","['Francis X Diebold', 'Kamil Yilmaz']",w13811,"['Asset Pricing', 'International Finance and Macroeconomics']"
13798,13812,2008,February,The Cross-Section of Foreign Currency Risk Premia and Consumption Growth Risk: A Reply,"['Adrien Verdelhan', 'Hanno Lustig']",w13812,"['Asset Pricing', 'International Finance and Macroeconomics']"
13799,13813,2008,February,"Competition in the Promised Land: Black Migration and Racial Wage Convergence in the North, 1940-1970",['Leah Platt Boustan'],w13813,"['Development of the American Economy', 'Labor Studies']"
13800,13814,2008,February,"International Trade in Durable Goods: Understanding Volatility, Cyclicality, and Elasticities","['Charles Engel', 'Jialan Wang']",w13814,"['Economic Fluctuations and Growth', 'International Finance and Macroeconomics', 'International Trade and Investment']"
13801,13815,2008,February,A Long Term Perspective on the Euro,"['Harold James', 'Michael D Bordo']",w13815,"['Monetary Economics', 'International Finance and Macroeconomics', 'Political Economy']"
13802,13816,2008,February,Is the GED an Effective Route to Postsecondary Education for School Dropouts?,"['John H Tyler', 'Magnus Lofstrom']",w13816,['Economics of Education']
13803,13817,2008,February,"Choice, Price Competition and Complexity in Markets for Health Insurance","['Karine Lamiraud', 'Richard G Frank']",w13817,['Health Care']
13804,13818,2008,February,Do Small Businesses Create More Jobs? New Evidence from the National Establishment Time Series,"['Brandon Wall', 'David Neumark', 'Junfu Zhang']",w13818,"['Industrial Organization', 'Labor Studies']"
13805,13819,2008,February,Occupational Mobility and the Business Cycle,"['Francis G Vella', 'Giuseppe Moscarini']",w13819,['Economic Fluctuations and Growth']
13806,13820,2008,February,Macroeconomic Interdependence and the International Role of the Dollar,"['Cedric Tille', 'Linda S Goldberg']",w13820,"['International Finance and Macroeconomics', 'International Trade and Investment', 'Monetary Economics']"
13807,13821,2008,February,Income Maximization and the Selection and Sorting of International Migrants,"['Gordon H Hanson', 'Jeffrey T Grogger']",w13821,"['International Trade and Investment', 'Labor Studies']"
13808,13822,2008,February,Learning in the Credit Card Market,"['David I Laibson', 'John C Driscoll', 'Sumit Agarwal', 'Xavier Gabaix']",w13822,"['Economics of Aging', 'Asset Pricing', 'Law and Economics']"
13809,13823,2008,February,The Origins of Industrial Scientific Discoveries,"['J Roger Clemmons', 'James D Adams']",w13823,"['Productivity, Innovation, and Entrepreneurship']"
13810,13824,2008,February,"Household Saving Behavior: The Role of Financial Literacy, Information, and Financial Education Programs",['Annamaria Lusardi'],w13824,['Economics of Aging']
13811,13825,2008,February,High Frequency Market Microstructure Noise Estimates and Liquidity Measures,"['Jialin Yu', 'Yacine Ait-Sahalia']",w13825,['Asset Pricing']
13812,13826,2008,February,Evidence From Maternity Leave Expansions of the Impact of Maternal Care on Early Child Development,"['Kevin S Milligan', 'Michael Baker']",w13826,"['Children', 'Labor Studies']"
13813,13827,2008,February,Toward an Efficiency Rationale for the Public Provision of Private Goods,"['Hanming Fang', 'Peter Norman']",w13827,['Public Economics']
13814,13828,2008,March,"Caste, Kinship and Sex Ratios in India","['Sukkoo Kim', 'Tanika Chakraborty']",w13828,['Development of the American Economy']
13815,13829,2008,March,Reference Prices and Nominal Rigidities,"['Martin S Eichenbaum', 'Nir Jaimovich', 'Sergio T Rebelo']",w13829,"['Economic Fluctuations and Growth', 'Monetary Economics']"
13816,13830,2008,March,"Political Entry, Public Policies, and the Economy","['Casey B Mulligan', 'Kevin K Tsui']",w13830,"['Industrial Organization', 'Public Economics', 'Political Economy']"
13817,13831,2008,March,International Economic Policy: Was There a Bush Doctrine?,"['Barry J Eichengreen', 'Douglas A Irwin']",w13831,"['International Finance and Macroeconomics', 'International Trade and Investment']"
13818,13832,2008,March,Social Learning and Peer Effects in Consumption: Evidence from Movie Sales,['Enrico Moretti'],w13832,"['Industrial Organization', 'Labor Studies']"
13819,13833,2008,March,Identifying Agglomeration Spillovers: Evidence from Million Dollar Plants,"['Enrico Moretti', 'Michael Greenstone', 'Richard Hornbeck']",w13833,"['Labor Studies', 'Productivity, Innovation, and Entrepreneurship']"
13820,13834,2008,March,"Intermediate Goods, Weak Links, and Superstars: A Theory of Economic Development",['Charles I Jones'],w13834,['Economic Fluctuations and Growth']
13821,13835,2008,March,Evaluating the Impact of Technology Development Funds in Emerging Economies: Evidence from Latin America,"['Alessandro Maffioli', 'Bronwyn H Hall']",w13835,"['Productivity, Innovation, and Entrepreneurship']"
13822,13836,2008,March,"Testing for the Economic Impact of the U.S. Constitution: Purchasing Power Parity across the Colonies versus across the States, 1748-1811",['Farley Grubb'],w13836,['Development of the American Economy']
13823,13837,2008,March,The Increase in Leisure Inequality,"['Erik G Hurst', 'Mark A Aguiar']",w13837,"['Economic Fluctuations and Growth', 'Labor Studies', 'Public Economics']"
13824,13838,2008,March,The Cognitive Link Between Geography and Development: Iodine Deficiency and Schooling Attainment in Tanzania,"['Erica M Field', 'Maximo Torero', 'Omar Robles']",w13838,"['Health Economics', 'Labor Studies']"
13825,13839,2008,March,"Is There an ""Emboldenment"" Effect? Evidence from the Insurgency in Iraq","['Jonathan Monten', 'Radha K Iyengar']",w13839,"['', 'Political Economy']"
13826,13840,2008,March,The Role of Labor Market Changes in the Slowdown of European Productivity Growth,"['Ian Dew-Becker', 'Robert J Gordon']",w13840,"['Economic Fluctuations and Growth', 'Labor Studies', 'Productivity, Innovation, and Entrepreneurship']"
13827,13841,2008,March,Globalization and the Great Divergence: Terms of Trade Booms and Volatility in the Poor Periphery 1782-1913,['Jeffrey G Williamson'],w13841,['Development of the American Economy']
13828,13842,2008,March,Capital Inflows and Reserve Accumulation: The Recent Evidence,"['Carmen M Reinhart', 'Vincent R Reinhart']",w13842,['International Finance and Macroeconomics']
13829,13843,2008,March,Does Temporary Help Work Provide a Stepping Stone to Regular Employment?,['Michael Kvasnicka'],w13843,['Labor Studies']
13830,13844,2008,March,Is the Taxable Income Elasticity Sufficient to Calculate Deadweight Loss? The Implications of Evasion and Avoidance,['Raj Chetty'],w13844,"['Labor Studies', 'Public Economics']"
13831,13845,2008,March,Language in Visual Art: The Twentieth Century,['David W Galenson'],w13845,['Labor Studies']
13832,13846,2008,March,Global Rebalancing with Gravity: Measuring the Burden of Adjustment,"['Jonathan Eaton', 'Robert Dekle', 'Samuel S Kortum']",w13846,"['International Finance and Macroeconomics', 'International Trade and Investment']"
13833,13847,2008,March,Education and Labor Market Consequences of Teenage Childbearing: Evidence Using the Timing of Pregnancy Outcomes and Community Fixed Effects,"['Barbara L Wolfe', 'Jason M Fletcher']",w13847,"['Children', 'Health Care']"
13834,13848,2008,March,Arbitrage-free Limit Order Books and the Pricing of Order Flow Risk,['Bruce N Lehmann'],w13848,['Asset Pricing']
13835,13849,2008,March,The Higher Educational Transformation of China and Its Global Implications,"['John Whalley', 'Shunming Zhang', 'Xiliang Zhao', 'Yao Amber Li']",w13849,['Economics of Education']
13836,13850,2008,March,Helping Workers Online and Offline: Innovations in Union and Worker Organization Using the Internet,"['M Marit Rehavi', 'Richard B Freeman']",w13850,['Labor Studies']
13837,13851,2008,March,The Labor Market Impact of Immigration in Western Germany in the 1990's,"[""Francesco D'Amuri"", 'Gianmarco I P Ottaviano', 'Giovanni Peri']",w13851,"['International Trade and Investment', 'Labor Studies']"
13838,13852,2008,March,"Coercion, Culture and Debt Contracts: The Henequen Industry in Yucatan, Mexico, 1870-1915","['Lee J Alston', 'Shannan Mattiace', 'Tomas Nonnenmacher']",w13852,['Development of the American Economy']
13839,13853,2008,March,"The Real Exchange Rate, Mercantilism and the Learning by Doing Externality","['Jaewoo Lee', 'Joshua Aizenman']",w13853,['International Trade and Investment']
13840,13854,2008,March,Consumption and Portfolio Choice with Option-Implied State Prices,"['Michael W Brandt', 'Yacine Ait-Sahalia']",w13854,"['Asset Pricing', 'Economic Fluctuations and Growth']"
13841,13855,2008,March,Labor Market Effects of Payroll Taxes in Developing Countries: Evidence from Colombia,"['Adriana D Kugler', 'Maurice Kugler']",w13855,"['Labor Studies', 'Public Economics']"
13842,13856,2008,March,The Evolution of a Legal Rule,"['Andrei Shleifer', 'Anthony Niblett', 'Richard A Posner']",w13856,['Law and Economics']
13843,13857,2008,March,The Impact of Medicare Part D on Pharmaceutical R&D,"['Margaret E Blume-Kohout', 'Neeraj Sood']",w13857,"['Health Care', 'Health Economics', 'Productivity, Innovation, and Entrepreneurship']"
13844,13858,2008,March,Dividend Taxation and Intertemporal Tax Arbitrage,"['Anton Korinek', 'Joseph E Stiglitz']",w13858,"['Public Economics', 'Political Economy']"
13845,13859,2008,March,The Effect of Mergers on Consumer Prices: Evidence from Five Selected Case Studies,"['Daniel S Hosken', 'Orley C Ashenfelter']",w13859,"['Law and Economics', 'Monetary Economics', 'Public Economics', 'Industrial Organization']"
13846,13860,2008,March,"Trade Growth, Production Fragmentation, and China's Environment","['Judith M Dean', 'Mary E Lovely']",w13860,['International Trade and Investment']
13847,13861,2008,March,A Solution to the Disconnect between Country Risk and Business Cycle Theories,"['Enrique G Mendoza', 'Vivian Z Yue']",w13861,['International Finance and Macroeconomics']
13848,13862,2008,March,"Is Medicine an Ivory Tower? Induced Innovation, Technological Opportunity, and For-Profit vs. Non-Profit Innovation","['Jayanta Bhattacharya', 'Mikko Packalen']",w13862,"['Health Care', 'Health Economics']"
13849,13863,2008,March,The Other Ex-Ante Moral Hazard in Health,"['Jayanta Bhattacharya', 'Mikko Packalen']",w13863,"['Health Care', 'Health Economics']"
13850,13864,2008,March,Monopoly and the Incentive to Innovate When Adoption Involves Switchover Disruptions,"['David K Levine', 'James A Schmitz, Jr', 'Thomas J Holmes']",w13864,"['Productivity, Innovation, and Entrepreneurship']"
13851,13865,2008,March,"On Inferring Demand for Health Care in the Presence of Anchoring, Acquiescence, and Selection Biases","['Adam Isen', 'Jayanta Bhattacharya']",w13865,"['Health Care', 'Health Economics']"
13852,13866,2008,March,Investment and Value: A Neoclassical Benchmark,"['Janice C Eberly', 'Nicolas Vincent', 'Sergio T Rebelo']",w13866,['Economic Fluctuations and Growth']
13853,13867,2008,March,Employer-to-Employer Flows in the United States: Estimates Using Linked Employer-Employee Data,"['Bruce Fallick', 'Erika McEntarfer', 'John C Haltiwanger', 'Melissa Bjelland']",w13867,"['Economic Fluctuations and Growth', 'Labor Studies']"
13854,13868,2008,March,Does Mentoring Reduce Turnover and Improve Skills of New Employees? Evidence from Teachers in New York City,['Jonah E Rockoff'],w13868,"['Economics of Education', 'Labor Studies']"
13855,13869,2008,March,Economies of Scale in the Household: Puzzles and Patterns from the American Past,['Trevon D Logan'],w13869,['Development of the American Economy']
13856,13870,2008,March,Are Engel Curve Estimates of CPI Bias Biased?,['Trevon D Logan'],w13870,"['Development of the American Economy', 'Economic Fluctuations and Growth']"
13857,13871,2008,March,"Aggregate Implications of Indivisible Labor, Incomplete Markets, and Labor Market Frictions","['Aysegul Sahin', 'Per Krusell', 'Richard Rogerson', 'Toshihiko Mukoyama']",w13871,['Economic Fluctuations and Growth']
13858,13872,2008,March,Labor Market Fluctuations in the Small and in the Large,"['Lodewijk P Visschers', 'Randall Wright', 'Richard Rogerson']",w13872,['Economic Fluctuations and Growth']
13859,13873,2008,March,An Empirical Study of the Credit Market with Unobserved Consumer Typers,"['Li Gan', 'Roberto Mosquera']",w13873,['Industrial Organization']
13860,13874,2008,March,Collateral Pricing,"['Efraim Benmelech', 'Nittai K Bergman']",w13874,"['Asset Pricing', 'Corporate Finance']"
13861,13875,2008,March,Differences in Breast Cancer Diagnosis and Treatment:Experiences of Insured and Uninsured Patients in a Safety Net Setting,"['Cathy J Bradley', 'David Neumark', 'Lisa M Shickle', 'Nicholas Farrell']",w13875,"['Health Care', 'Health Economics']"
13862,13876,2008,March,International Evidence on Sticky Consumption Growth,"['Christopher D Carroll', 'Jirka Slacalek', 'Martin Sommer']",w13876,"['Economic Fluctuations and Growth', 'International Finance and Macroeconomics', 'Monetary Economics']"
13863,13877,2008,March,After Midnight: A Regression Discontinuity Design in Length of Postpartum Hospital Stays,"['Douglas Almond', 'Joseph J Doyle, Jr']",w13877,"['Children', 'Health Care', 'Health Economics', 'Labor Studies']"
13864,13878,2008,March,Press Coverage and Political Accountability,"['David Stromberg', 'James M Snyder, Jr']",w13878,['Political Economy']
13865,13879,2008,March,The Economic Value of Teeth,"['Matthew J Neidell', 'Sherry A Glied']",w13879,"['Health Care', 'Health Economics', 'Labor Studies']"
13866,13880,2008,March,"Capital Account Liberalization, Real Wages, and Productivity","['Diego Sasson', 'Peter Blair Henry']",w13880,"['Corporate Finance', 'Economic Fluctuations and Growth', 'International Finance and Macroeconomics', 'International Trade and Investment', 'Labor Studies']"
13867,13881,2008,March,"Health Care Financing, Efficiency, and Equity",['Sherry A Glied'],w13881,['Health Care']
13868,13882,2008,March,This Time is Different: A Panoramic View of Eight Centuries of Financial Crises,"['Carmen M Reinhart', 'Kenneth S Rogoff']",w13882,['International Finance and Macroeconomics']
13869,13883,2008,March,Changes in the Characteristics of American Youth: Implications for Adult Outcomes,"['Fabian Lange', 'Joseph G Altonji', 'Prashant Bharadwaj']",w13883,"['Children', 'Labor Studies']"
13870,13884,2008,March,Taxes and Mutual Fund Inflows Around Distribution Dates,"['James M Poterba', 'Woodrow T Johnson']",w13884,"['Asset Pricing', 'Public Economics']"
13871,13885,2008,March,Universal Public Health Insurance and Private Coverage: Externalities in Health Care Consumption,['Sherry A Glied'],w13885,"['Health Care', 'Health Economics', 'Public Economics']"
13872,13886,2008,March,The Internet and Job Search,['Betsey Stevenson'],w13886,['Labor Studies']
13873,13887,2008,March,Imperfect Substitution between Immigrants and Natives: A Reappraisal,"['George J Borjas', 'Gordon H Hanson', 'Jeffrey T Grogger']",w13887,"['International Trade and Investment', 'Labor Studies']"
13874,13888,2008,March,Do Markets Respond to Quality Information? The Case of Fertility Clinics,"['Daniel P Kessler', 'Gopi Shah Goda', 'M Kate Bundorf', 'Natalie Chun']",w13888,['Health Care']
13875,13889,2008,May,Exchange Rate Pass-Through And Monetary Policy,['Frederic S Mishkin'],w13889,"['Economic Fluctuations and Growth', 'Monetary Economics', 'International Finance and Macroeconomics']"
13876,13890,2008,March,"Conditional Cash Transfers in Education Design Features, Peer and Sibling Effects Evidence from a Randomized Experiment in Colombia","['Felipe Barrera-Osorio', 'Francisco Perez-Calle', 'Leigh L Linden', 'Marianne Bertrand']",w13890,"['Children', 'Economics of Education', 'Labor Studies']"
13877,13891,2008,March,"The Life Cycle of Scholars and Papers in Economics -- the ""Citation Death Tax""","['Joshua Aizenman', 'Kenneth M Kletzer']",w13891,['International Trade and Investment']
13878,13892,2008,March,Optimal Monetary Policy under Uncertainty in DSGE Models: A Markov Jump-Linear-Quadratic Approach,"['Lars E O Svensson', 'Noah M Williams']",w13892,"['Economic Fluctuations and Growth', 'Monetary Economics']"
13879,13893,2008,March,Deconstructing Lifecycle Expenditure,"['Erik G Hurst', 'Mark A Aguiar']",w13893,"['Economics of Aging', 'Economic Fluctuations and Growth', 'Labor Studies']"
13880,13894,2008,March,Persistent Private Information,['Noah M Williams'],w13894,['Economic Fluctuations and Growth']
13881,13895,2008,March,Regulation and Supervision: An Ethical Perspective,['Edward J Kane'],w13895,"['Law and Economics', 'Monetary Economics']"
